transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,previous_transactions,previous_success_rate,subscription_status,customer_type,days_since_failure,time_since_last_success,device_risk_score,historical_failure_count,recovered,recovery_outcome
txn_5c9291696b22,cust_001278,2310.04,upi,insufficient_funds,1,5,0.508,active,returning,9,120.1,0.274,2,0,not_recovered
txn_619f6d5a16e6,cust_000720,1335.35,card,bank_server_error,2,0,0.5,none,new,1,720.0,0.083,0,1,recovered
txn_d9d720ef86a7,cust_001201,1448.05,netbanking,insufficient_funds,0,6,0.724,none,returning,16,35.6,0.312,3,1,recovered
txn_62cf9a0f1366,cust_001396,448.03,emi,card_declined_bank,1,20,0.604,paused,loyal,1,200.7,0.254,1,0,not_recovered
txn_e1110ea2c542,cust_000062,1954.73,card,insufficient_funds,0,0,0.5,active,new,14,720.0,0.762,0,1,recovered
txn_2b9640cdaa5d,cust_000216,4488.1,netbanking,insufficient_funds,2,19,0.663,none,loyal,8,88.9,0.146,1,0,not_recovered
txn_e9e5bb9c8ff5,cust_000296,2104.18,wallet,otp_failed,1,12,0.947,none,returning,19,64.6,0.123,0,0,not_recovered
txn_22d810a3beeb,cust_000915,5331.87,card,network_timeout,0,5,0.512,active,returning,30,35.0,0.108,5,0,not_recovered
txn_bc404f98534e,cust_000917,3368.74,upi,otp_failed,0,16,0.82,none,loyal,17,69.7,0.358,2,1,recovered
txn_515115a1b855,cust_000064,1893.94,wallet,bank_server_error,0,3,0.719,none,returning,24,49.7,0.421,1,1,recovered
txn_cf5468dbebe6,cust_000371,1135.54,emi,bank_server_error,0,20,0.658,active,loyal,6,145.5,0.483,4,0,not_recovered
txn_2b405b5961b5,cust_000853,1289.96,card,card_declined_bank,2,0,0.5,none,new,11,720.0,0.159,0,0,not_recovered
txn_a272c03e9475,cust_000608,531.95,card,card_declined_bank,0,8,0.708,active,returning,25,97.5,0.458,0,0,not_recovered
txn_81b9d464059a,cust_001229,1571.25,upi,risk_flagged,2,4,0.899,cancelled,returning,11,97.5,0.151,3,0,not_recovered
txn_4999a2bbf687,cust_001126,2278.79,card,insufficient_funds,0,0,0.5,active,new,28,720.0,0.269,1,0,not_recovered
txn_7c821a2ff25a,cust_000301,9356.99,card,insufficient_funds,1,5,0.896,active,returning,28,31.9,0.095,3,1,recovered
txn_f5b3fa8bd243,cust_000071,3214.7,card,card_declined_bank,2,0,0.5,active,new,23,720.0,0.313,0,0,not_recovered
txn_c21851abd7a1,cust_000593,917.48,card,otp_failed,1,0,0.5,active,new,20,720.0,0.254,0,0,not_recovered
txn_0ee58cc1eab3,cust_000927,547.07,upi,otp_failed,1,0,0.5,active,new,10,720.0,0.754,0,0,not_recovered
txn_fa3e9d914982,cust_000645,1659.22,upi,bank_server_error,2,0,0.5,none,new,25,720.0,0.24,0,1,recovered
txn_b86892fb603e,cust_000398,4148.86,upi,card_declined_bank,1,0,0.5,active,new,30,720.0,0.093,1,0,not_recovered
txn_40af8c3552f6,cust_001336,1638.35,netbanking,network_timeout,1,0,0.5,active,new,26,720.0,0.299,0,0,not_recovered
txn_f5c6c2261499,cust_000708,3254.47,upi,bank_server_error,0,7,0.802,active,returning,10,26.4,0.256,4,1,recovered
txn_7ed11810116c,cust_000065,1697.63,card,network_timeout,0,10,0.745,none,returning,5,40.6,0.362,1,1,recovered
txn_8b12847a38ec,cust_000051,3809.68,card,insufficient_funds,0,8,0.978,active,returning,28,139.5,0.403,1,0,not_recovered
txn_3f77c6849d0e,cust_000491,474.6,card,otp_failed,1,0,0.5,none,new,0,720.0,0.138,0,0,not_recovered
txn_ff0ae606427f,cust_000734,8465.58,card,bank_server_error,1,28,0.394,none,loyal,24,323.2,0.032,1,1,recovered
txn_4de189187d72,cust_000150,734.19,card,insufficient_funds,0,4,0.601,none,returning,8,88.4,0.227,0,0,not_recovered
txn_a45d8b6281a6,cust_000945,4082.07,card,risk_flagged,2,0,0.5,active,new,23,720.0,0.475,0,0,not_recovered
txn_955557141463,cust_001021,1564.05,card,card_declined_bank,0,0,0.5,paused,new,18,720.0,0.186,0,0,not_recovered
txn_b6cd9f8d81bf,cust_000444,1800.38,upi,bank_server_error,2,9,0.629,none,returning,3,7.4,0.13,1,0,not_recovered
txn_12e10005d51b,cust_000795,1608.42,upi,invalid_card,0,0,0.5,active,new,28,720.0,0.129,0,0,not_recovered
txn_7f1e5cd108dd,cust_001255,2515.04,wallet,bank_server_error,0,2,0.365,none,returning,29,205.0,0.452,5,0,not_recovered
txn_3ae48de990be,cust_000826,3016.26,netbanking,card_declined_bank,1,16,0.893,paused,loyal,9,8.4,0.251,0,1,recovered
txn_1f51f0eb4381,cust_000210,5179.82,upi,network_timeout,0,0,0.5,none,new,4,720.0,0.295,1,1,recovered
txn_8689ee1ccf9c,cust_000271,7095.06,card,insufficient_funds,1,0,0.5,none,new,26,720.0,0.289,1,0,not_recovered
txn_73fb777fc458,cust_000748,2693.61,upi,insufficient_funds,1,16,0.948,none,loyal,13,71.7,0.161,1,0,not_recovered
txn_744db48c3624,cust_000574,9342.29,card,network_timeout,1,9,0.783,active,returning,20,28.8,0.105,3,0,not_recovered
txn_614d4679073e,cust_001292,2172.59,upi,bank_server_error,0,0,0.5,cancelled,new,25,720.0,0.171,1,1,recovered
txn_4ff8fe94c487,cust_001355,5269.53,card,network_timeout,0,23,0.607,active,loyal,20,10.9,0.135,2,1,recovered
txn_075721fff82e,cust_001286,2939.07,upi,otp_failed,0,16,0.58,active,loyal,14,111.3,0.184,2,1,recovered
txn_97dbc8e943ed,cust_000958,1218.91,card,network_timeout,0,8,0.605,active,returning,22,3.2,0.34,2,0,not_recovered
txn_e9133c614b0f,cust_000917,2352.21,upi,network_timeout,0,5,0.735,none,returning,2,20.3,0.29,0,0,not_recovered
txn_7da4e3f313b9,cust_001335,3142.75,netbanking,invalid_card,0,0,0.5,paused,new,15,720.0,0.238,0,0,not_recovered
txn_4b30b385531e,cust_000760,1941.12,netbanking,otp_failed,1,0,0.5,paused,new,18,720.0,0.139,1,0,not_recovered
txn_4ee14c200e9e,cust_000977,2897.41,upi,invalid_card,2,8,0.331,cancelled,returning,20,75.8,0.131,1,0,not_recovered
txn_42cba7280b05,cust_000391,4353.9,upi,bank_server_error,1,0,0.5,none,new,6,720.0,0.19,0,0,not_recovered
txn_704500acd5ee,cust_000889,1956.6,card,network_timeout,0,4,0.862,none,returning,24,84.7,0.383,1,0,not_recovered
txn_0dc5d95243bf,cust_000510,141.25,upi,otp_failed,0,22,0.559,none,loyal,10,127.7,0.333,3,0,not_recovered
txn_3c89f61f4c4d,cust_001392,9049.3,upi,bank_server_error,0,0,0.5,active,new,18,720.0,0.407,0,0,not_recovered
txn_f161b76a751a,cust_000813,1528.69,card,network_timeout,0,9,0.669,cancelled,returning,21,407.5,0.138,2,0,not_recovered
txn_7482c6340bc1,cust_000776,952.46,card,risk_flagged,0,0,0.5,none,new,1,720.0,0.542,0,0,not_recovered
txn_0bec73457747,cust_001079,726.55,wallet,otp_failed,2,15,0.814,none,loyal,29,11.9,0.251,1,0,not_recovered
txn_02f60e6a4277,cust_001112,1476.16,upi,card_declined_bank,1,0,0.5,none,new,15,720.0,0.47,1,0,not_recovered
txn_faad5e7cb5cc,cust_001443,1204.15,upi,bank_server_error,0,14,0.703,paused,returning,0,299.5,0.183,0,0,not_recovered
txn_c7ec97970d88,cust_000184,1029.36,upi,otp_failed,1,3,0.239,active,returning,18,35.5,0.305,2,1,recovered
txn_43beaf6b8835,cust_001368,1081.48,upi,insufficient_funds,2,9,0.942,none,returning,8,13.4,0.509,2,0,not_recovered
txn_54955643a285,cust_000286,3218.81,upi,invalid_card,0,5,0.83,none,returning,27,32.7,0.267,1,0,not_recovered
txn_c164f146feec,cust_001505,12423.28,card,insufficient_funds,1,10,0.448,paused,returning,5,1.0,0.493,0,1,recovered
txn_a41dc9af4218,cust_000704,4181.87,upi,network_timeout,0,4,0.78,active,returning,0,38.6,0.388,0,1,recovered
txn_a8f19bf4eba8,cust_001509,5488.11,upi,network_timeout,0,3,0.746,active,returning,22,41.9,0.114,2,1,recovered
txn_5fa2362fa93a,cust_000532,1422.73,card,otp_failed,1,20,0.809,none,loyal,1,295.6,0.028,2,0,not_recovered
txn_d6702d78a054,cust_000303,2195.57,netbanking,invalid_card,0,4,0.66,paused,returning,6,59.4,0.348,2,0,not_recovered
txn_b54344d112fb,cust_000361,2933.16,card,risk_flagged,1,6,0.707,cancelled,returning,11,394.2,0.211,3,0,not_recovered
txn_ba168c5c3759,cust_000182,1103.67,upi,otp_failed,0,0,0.5,none,new,27,720.0,0.234,1,0,not_recovered
txn_326c8855834a,cust_000511,1362.18,upi,invalid_card,0,6,0.68,active,returning,24,12.4,0.194,1,0,not_recovered
txn_4dc4a115ffab,cust_000985,4311.74,upi,card_declined_bank,1,4,0.701,active,returning,18,6.3,0.1,0,0,not_recovered
txn_5cba08a2d2b3,cust_001059,5330.84,upi,insufficient_funds,1,5,0.607,none,returning,15,47.8,0.436,1,1,recovered
txn_4dfcab1c23ce,cust_001425,2123.18,wallet,otp_failed,1,0,0.5,active,new,20,720.0,0.101,0,0,not_recovered
txn_3399ff04f7bc,cust_000995,681.54,upi,network_timeout,1,21,0.712,none,loyal,9,21.5,0.145,2,0,not_recovered
txn_ac813a5ad427,cust_001369,1531.45,upi,insufficient_funds,0,4,0.777,paused,returning,27,106.2,0.203,0,0,not_recovered
txn_a65c8b4d6eb7,cust_000181,546.1,upi,insufficient_funds,0,4,0.885,none,returning,21,376.3,0.383,1,1,recovered
txn_8cc075ba94f3,cust_000701,2138.12,card,network_timeout,1,0,0.5,none,new,18,720.0,0.319,0,1,recovered
txn_9cf1771fb59c,cust_001526,2514.58,card,invalid_card,0,23,0.903,active,loyal,15,124.7,0.187,2,0,not_recovered
txn_f9093c370e11,cust_000539,1566.13,upi,invalid_card,0,0,0.5,active,new,19,720.0,0.38,1,0,not_recovered
txn_11863e9afee0,cust_001084,2483.79,card,insufficient_funds,2,0,0.5,none,new,17,720.0,0.079,1,0,not_recovered
txn_ac891aba0198,cust_001292,2907.97,card,otp_failed,0,16,0.791,none,loyal,21,14.7,0.423,3,1,recovered
txn_cf4af1f8dbbc,cust_000346,2517.89,card,insufficient_funds,0,20,0.642,active,loyal,13,40.3,0.147,0,1,recovered
txn_6fce0d2f98a1,cust_000703,677.64,upi,network_timeout,2,0,0.5,active,new,9,720.0,0.249,1,0,not_recovered
txn_4f3f9669e9f8,cust_000134,1590.91,card,insufficient_funds,0,6,0.44,active,returning,22,54.9,0.103,0,0,not_recovered
txn_8c69f4ace2fb,cust_000282,2889.56,netbanking,insufficient_funds,1,2,0.954,none,returning,9,76.2,0.066,4,1,recovered
txn_c31aeb0e8ac3,cust_001378,8273.73,upi,insufficient_funds,0,15,0.643,none,loyal,0,70.8,0.047,2,0,not_recovered
txn_dd8fbbba93ed,cust_000134,1564.41,upi,network_timeout,0,6,0.68,none,returning,2,111.2,0.242,0,1,recovered
txn_a98aa8ecdf7d,cust_000562,3280.52,card,network_timeout,1,10,0.698,none,returning,0,53.5,0.113,1,0,not_recovered
txn_a4c4a6105b73,cust_001002,4404.3,upi,network_timeout,0,4,0.679,active,returning,16,36.7,0.244,3,1,recovered
txn_e541dcaefb60,cust_000356,1674.11,card,risk_flagged,1,2,0.564,none,returning,21,359.5,0.139,4,0,not_recovered
txn_885ffc91df50,cust_000267,5617.08,upi,network_timeout,0,5,0.634,active,returning,8,32.3,0.282,2,0,not_recovered
txn_5c6814d6f626,cust_000436,5895.57,card,insufficient_funds,0,4,0.278,cancelled,returning,0,23.3,0.294,2,0,not_recovered
txn_302e2725bd17,cust_001503,6921.21,wallet,bank_server_error,0,0,0.5,active,new,19,720.0,0.436,0,1,recovered
txn_224b40cf4b68,cust_000415,3018.72,card,insufficient_funds,0,18,0.566,none,loyal,10,1.0,0.479,0,0,not_recovered
txn_5f3640ea5f20,cust_000200,16716.03,upi,bank_server_error,0,16,0.943,active,loyal,24,23.8,0.328,1,1,recovered
txn_073024c13fd1,cust_001202,1148.54,card,network_timeout,1,5,0.769,paused,returning,11,18.2,0.307,2,0,not_recovered
txn_a3735de75bc3,cust_000740,13516.55,upi,otp_failed,0,0,0.5,active,new,20,720.0,0.093,0,1,recovered
txn_e00d0c65dab8,cust_000999,3989.69,upi,bank_server_error,0,0,0.5,cancelled,new,19,720.0,0.178,0,0,not_recovered
txn_a447a7a65fd9,cust_001243,6676.5,card,otp_failed,0,10,0.335,active,returning,8,9.3,0.258,3,0,not_recovered
txn_fb21124a14f8,cust_000537,1498.12,card,bank_server_error,0,0,0.5,paused,new,23,720.0,0.312,0,0,not_recovered
txn_eca586534cd7,cust_000107,4272.81,card,bank_server_error,0,15,0.486,none,loyal,25,25.1,0.076,3,1,recovered
txn_97fd81a0731c,cust_000512,7217.59,card,insufficient_funds,1,6,0.917,active,returning,25,40.0,0.28,2,0,not_recovered
txn_21665f46848b,cust_000485,750.98,emi,insufficient_funds,1,5,0.881,active,returning,9,48.4,0.085,1,1,recovered
txn_323574f84d48,cust_001483,1725.04,upi,bank_server_error,1,9,0.535,none,loyal,8,13.8,0.341,2,0,not_recovered
txn_5aecbc9bb29d,cust_000801,290.87,card,network_timeout,0,5,0.69,paused,returning,8,33.0,0.207,2,1,recovered
txn_2bb241c8d8d8,cust_000998,1701.9,wallet,insufficient_funds,0,0,0.5,paused,new,5,720.0,0.209,1,1,recovered
txn_6a07f236851b,cust_000565,958.71,card,otp_failed,1,1,0.572,active,returning,27,23.6,0.417,2,0,not_recovered
txn_fe9c3de80d91,cust_001122,1642.56,upi,network_timeout,0,3,0.958,none,returning,30,230.3,0.294,2,1,recovered
txn_ff24d10d9fb8,cust_000085,27757.99,upi,network_timeout,1,9,0.792,active,returning,25,9.8,0.123,2,0,not_recovered
txn_c0969b1012a8,cust_000461,9377.07,wallet,otp_failed,2,7,0.835,active,returning,1,103.9,0.156,0,0,not_recovered
txn_9cfa8b46c672,cust_000629,547.03,upi,insufficient_funds,0,24,0.543,none,loyal,29,147.5,0.349,1,1,recovered
txn_da2dc24421e8,cust_001534,3295.01,upi,card_declined_bank,1,9,0.912,none,returning,25,1.0,0.119,1,0,not_recovered
txn_f654df2b848e,cust_001313,4101.21,emi,invalid_card,0,0,0.5,active,new,2,720.0,0.29,0,1,recovered
txn_d9600fd30cf3,cust_001156,1474.23,card,invalid_card,0,4,0.646,paused,returning,0,45.4,0.191,0,0,not_recovered
txn_a6aa1aa852d8,cust_000387,2346.02,emi,bank_server_error,0,2,0.645,none,returning,7,36.9,0.326,6,0,not_recovered
txn_7ca0bb7576e8,cust_000372,2561.59,netbanking,insufficient_funds,0,0,0.5,paused,new,15,720.0,0.524,1,0,not_recovered
txn_5ffa89ee106f,cust_001380,594.7,wallet,otp_failed,0,0,0.5,active,new,10,720.0,0.497,0,0,not_recovered
txn_702264bf0a5e,cust_001429,789.82,card,otp_failed,1,5,0.737,cancelled,returning,19,2.8,0.221,3,0,not_recovered
txn_2908913fe4f1,cust_000819,2333.37,card,otp_failed,1,0,0.5,none,new,21,720.0,0.351,2,0,not_recovered
txn_433ff1aa0e69,cust_000602,2185.2,upi,insufficient_funds,0,19,0.748,none,loyal,14,38.9,0.228,1,1,recovered
txn_c3da20105954,cust_000888,1056.05,upi,network_timeout,0,0,0.5,active,new,11,720.0,0.247,0,1,recovered
txn_a3cd15e82166,cust_000105,977.56,upi,network_timeout,1,0,0.5,paused,new,17,720.0,0.223,1,0,not_recovered
txn_50d890c425e8,cust_000645,1843.09,wallet,network_timeout,0,7,0.602,none,returning,3,86.4,0.498,0,1,recovered
txn_83871abb5fca,cust_000581,4436.12,upi,network_timeout,1,23,0.719,paused,loyal,0,40.8,0.177,0,0,not_recovered
txn_5f6976752aa1,cust_000723,1865.27,card,risk_flagged,0,0,0.5,none,new,24,720.0,0.214,1,1,recovered
txn_3d379074504b,cust_001255,8608.09,upi,network_timeout,2,0,0.5,paused,new,4,720.0,0.216,0,0,not_recovered
txn_1b383a9d90c9,cust_001235,1068.23,card,otp_failed,0,0,0.5,none,new,30,720.0,0.089,1,1,recovered
txn_87f8c407fc94,cust_000670,2377.49,card,invalid_card,0,9,0.64,cancelled,returning,17,265.8,0.165,1,0,not_recovered
txn_a10c948be283,cust_001200,1452.63,card,insufficient_funds,1,5,0.936,active,returning,16,67.4,0.423,1,0,not_recovered
txn_006996fcb466,cust_000807,3391.97,netbanking,bank_server_error,0,0,0.5,active,new,25,720.0,0.211,0,1,recovered
txn_09c0cd9bdfa1,cust_001496,988.88,upi,otp_failed,0,0,0.5,none,new,6,720.0,0.224,0,1,recovered
txn_2fcc218e3820,cust_000748,11323.75,upi,insufficient_funds,0,6,0.736,none,returning,17,55.8,0.154,2,1,recovered
txn_c00388b9de78,cust_000044,436.35,card,bank_server_error,1,20,0.602,none,loyal,14,95.1,0.418,1,0,not_recovered
txn_bbd57b784f38,cust_001480,9357.49,upi,card_declined_bank,0,6,0.653,none,returning,15,150.0,0.198,0,0,not_recovered
txn_6ae5e9963eed,cust_000843,2166.76,netbanking,card_declined_bank,0,6,0.805,none,returning,28,184.0,0.025,3,0,not_recovered
txn_ff91f56e7e51,cust_000067,3285.2,wallet,card_declined_bank,0,0,0.5,paused,new,30,720.0,0.204,0,0,not_recovered
txn_8175ce9f0dfe,cust_000985,6641.36,upi,invalid_card,0,0,0.5,none,new,12,720.0,0.274,0,0,not_recovered
txn_a8335883813d,cust_000425,4323.82,netbanking,insufficient_funds,2,0,0.5,paused,new,12,720.0,0.237,1,0,not_recovered
txn_8903d97662a7,cust_000075,1035.85,upi,card_declined_bank,0,9,0.669,active,returning,8,11.0,0.436,1,0,not_recovered
txn_ee60cf7b0f9c,cust_001206,3429.19,upi,otp_failed,0,10,0.981,none,loyal,11,45.0,0.019,3,1,recovered
txn_20e74ddde621,cust_001511,10729.22,netbanking,otp_failed,0,24,0.864,paused,loyal,13,112.5,0.26,1,0,not_recovered
txn_0e19af562f22,cust_000093,899.14,card,card_declined_bank,0,18,0.547,active,loyal,2,46.9,0.45,1,1,recovered
txn_8cd2d602a403,cust_000829,13448.0,card,card_declined_bank,2,29,0.707,none,loyal,7,33.9,0.147,3,0,not_recovered
txn_a7a548079b91,cust_000536,2827.45,card,risk_flagged,0,14,0.632,none,loyal,24,52.3,0.177,2,0,not_recovered
txn_d68aa3bc7608,cust_001540,1353.02,upi,insufficient_funds,1,0,0.5,none,new,22,720.0,0.222,0,0,not_recovered
txn_7d6c74eb37a2,cust_001345,894.3,upi,otp_failed,0,0,0.5,none,new,2,720.0,0.103,0,1,recovered
txn_2b0e01144099,cust_001162,1634.42,upi,insufficient_funds,1,0,0.5,active,new,27,720.0,0.097,0,0,not_recovered
txn_5ca2a3224e84,cust_000153,343.87,upi,otp_failed,0,5,0.552,paused,returning,4,21.9,0.27,4,1,recovered
txn_c7f770100911,cust_000342,1375.1,card,card_declined_bank,0,0,0.5,active,new,5,720.0,0.245,0,0,not_recovered
txn_499704f21151,cust_000255,1577.14,netbanking,card_declined_bank,0,15,0.714,none,loyal,1,21.4,0.267,0,1,recovered
txn_dbd9a7e25d5c,cust_001474,759.78,card,bank_server_error,0,6,0.912,none,returning,4,11.1,0.408,2,0,not_recovered
txn_1eb219109cbc,cust_000505,3916.92,wallet,bank_server_error,2,5,0.856,active,returning,5,100.8,0.115,5,1,recovered
txn_6ca1dd938b0a,cust_000043,1641.08,card,insufficient_funds,1,0,0.5,active,new,27,720.0,0.104,0,0,not_recovered
txn_b63c8cc542f9,cust_001117,1127.53,upi,network_timeout,0,0,0.5,cancelled,new,13,720.0,0.201,1,0,not_recovered
txn_5b457ef20f96,cust_001146,1491.0,upi,insufficient_funds,0,0,0.5,none,new,6,720.0,0.188,0,1,recovered
txn_a9cf2313d437,cust_000570,2750.66,netbanking,risk_flagged,1,22,0.736,active,loyal,1,253.7,0.185,2,0,not_recovered
txn_fbd4bdd8273d,cust_001493,2134.31,card,insufficient_funds,0,1,0.662,paused,returning,7,33.6,0.075,2,1,recovered
txn_0afc8db6c3d0,cust_001284,1063.29,wallet,invalid_card,0,6,0.906,none,returning,12,66.2,0.325,2,1,recovered
txn_085b9109e071,cust_000869,2237.44,upi,insufficient_funds,1,0,0.5,active,new,13,720.0,0.224,0,1,recovered
txn_9a1e89e87f65,cust_000006,1909.11,upi,card_declined_bank,0,5,0.898,none,returning,14,2.1,0.192,0,0,not_recovered
txn_f3ce2d5646dc,cust_001374,716.57,upi,otp_failed,0,3,0.531,none,returning,6,210.2,0.49,2,1,recovered
txn_7d8c5fa0c9a3,cust_000100,1541.24,card,otp_failed,0,4,0.933,active,returning,3,20.8,0.218,2,0,not_recovered
txn_77213bf67614,cust_000660,3365.74,upi,otp_failed,0,5,0.703,paused,returning,15,51.5,0.251,2,1,recovered
txn_39ddecea72aa,cust_001303,3344.0,card,otp_failed,1,0,0.5,active,new,1,720.0,0.336,1,0,not_recovered
txn_5d7b9804a6e8,cust_000610,1624.62,card,risk_flagged,1,17,0.708,active,loyal,27,94.9,0.255,4,0,not_recovered
txn_011fc82bc335,cust_000594,3674.22,upi,bank_server_error,2,0,0.5,active,new,9,720.0,0.269,0,0,not_recovered
txn_8645ca5c2cda,cust_001457,827.19,upi,network_timeout,0,18,0.405,paused,loyal,20,43.3,0.054,2,1,recovered
txn_d0d71b034a89,cust_000780,850.57,card,insufficient_funds,1,0,0.5,none,new,20,720.0,0.247,1,0,not_recovered
txn_c7e3eba3a52a,cust_001446,1593.79,card,otp_failed,2,0,0.5,cancelled,new,1,720.0,0.46,1,0,not_recovered
txn_70c153fdc058,cust_001404,7691.03,card,bank_server_error,1,18,0.56,active,loyal,18,9.8,0.316,0,1,recovered
txn_6fee774a16ef,cust_001198,2314.45,card,bank_server_error,2,0,0.5,paused,new,19,720.0,0.07,0,0,not_recovered
txn_ad721e7f3dfc,cust_000207,1559.58,upi,otp_failed,2,5,0.622,none,returning,3,8.0,0.372,3,1,recovered
txn_ef846b31f4e0,cust_000355,8020.24,card,insufficient_funds,1,8,0.845,none,returning,18,93.7,0.221,0,0,not_recovered
txn_bdfac77fbf7b,cust_000973,1543.42,wallet,card_declined_bank,2,0,0.5,active,new,2,720.0,0.279,0,0,not_recovered
txn_7faaf71cf70f,cust_000543,14931.97,card,card_declined_bank,1,7,0.54,paused,returning,14,1.1,0.142,2,0,not_recovered
txn_e91674ee032d,cust_001156,1261.23,card,card_declined_bank,0,18,0.845,active,loyal,5,34.0,0.573,1,1,recovered
txn_fcd3f9348fc7,cust_001226,803.88,wallet,card_declined_bank,2,18,0.716,none,loyal,10,205.8,0.116,2,0,not_recovered
txn_b781f07cd070,cust_000714,1720.33,card,risk_flagged,1,0,0.5,none,new,27,720.0,0.3,0,0,not_recovered
txn_e75e314a66cc,cust_000840,1596.91,upi,otp_failed,0,7,0.497,active,returning,27,120.5,0.32,1,0,not_recovered
txn_f0d2fac3ea73,cust_000385,965.89,wallet,invalid_card,0,0,0.5,cancelled,new,28,720.0,0.166,1,0,not_recovered
txn_91f554218a11,cust_001127,20780.63,wallet,network_timeout,0,0,0.5,paused,new,29,720.0,0.061,0,0,not_recovered
txn_4b479d22b0db,cust_000030,2661.82,upi,otp_failed,1,0,0.5,none,new,16,720.0,0.184,0,1,recovered
txn_bb9ea709245f,cust_000199,3034.57,card,card_declined_bank,0,21,0.919,none,loyal,26,29.3,0.654,1,0,not_recovered
txn_2a6c94fb6e07,cust_000887,1318.58,upi,bank_server_error,0,19,0.651,none,loyal,27,34.7,0.318,3,1,recovered
txn_5588ffdef155,cust_000020,1188.08,emi,insufficient_funds,0,3,0.957,none,returning,8,126.0,0.065,1,0,not_recovered
txn_65f09a8b9def,cust_000289,5029.13,wallet,bank_server_error,0,3,0.727,active,returning,4,41.2,0.356,2,1,recovered
txn_d8f6eea16404,cust_000437,442.19,card,insufficient_funds,2,2,0.798,none,returning,12,74.4,0.324,1,0,not_recovered
txn_6f04c104d3bb,cust_000377,714.38,card,risk_flagged,0,7,0.72,none,returning,20,443.2,0.097,1,0,not_recovered
txn_9f62db2180fe,cust_001170,1599.46,card,insufficient_funds,0,10,0.809,none,returning,3,88.1,0.118,0,1,recovered
txn_dd4870ba1c70,cust_000521,6740.86,card,network_timeout,0,6,0.8,none,returning,20,12.0,0.406,1,0,not_recovered
txn_22d41e648e29,cust_001381,1426.44,upi,otp_failed,1,0,0.5,active,new,10,720.0,0.281,0,1,recovered
txn_ad437b91ad26,cust_000907,2906.01,card,insufficient_funds,1,0,0.5,cancelled,new,13,720.0,0.136,0,1,recovered
txn_acf777c39dab,cust_001202,2048.69,card,network_timeout,0,17,0.722,active,loyal,11,18.3,0.045,2,1,recovered
txn_8cdf6a2ad7ed,cust_001372,6416.53,card,bank_server_error,0,4,0.574,active,returning,22,115.7,0.312,3,0,not_recovered
txn_e81f905a1b9b,cust_000703,479.98,upi,bank_server_error,2,15,0.937,none,loyal,10,134.5,0.335,1,0,not_recovered
